순위,키워드,분류,기회점수,수요점수,경쟁낮음점수,AI점수,경쟁난이도%,상태,관심도,상승률%,최고대비%,빈구간비율,계절성%,뜨는달,최근30일%,장악%,전체문서수,AI인용적합,처방
104,충전 배터리 오래 쓰는 법,배터리,23.7,0.0,17.3,30.0,42.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,40.0,7.5,168299,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
105,주사율 차이,AI인용,23.6,0.0,17.2,30.0,42.8,관심 미미,0.0,0.0,0.0,0.697,376.5,1월·2월,42.5,5.0,246986,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
106,프레임레이트 차이,설정,23.6,0.0,17.2,30.0,42.7,관심 미미,0.0,0.0,0.0,0.727,293.3,3월·5월,40.0,20.0,15156,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
107,LP 보관 방법,LP관리,23.6,0.0,17.2,30.0,42.7,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,30.0,30.0,48412,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
108,화이트밸런스 설정,카메라,23.5,0.0,16.9,30.0,43.7,관심 미미,0.0,-100.0,0.0,0.848,196.4,3월·7월,25.0,40.0,61891,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
109,가성비 이어폰,구매검토,23.3,1.9,21.4,0.0,28.7,식는 중,0.178,-16.7,72.1,0.0,18.5,3월·7월,17.5,0.0,400606,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
110,블루투스 이어폰 끊김 원인,문제해결,23.2,0.0,16.4,30.0,45.3,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,45.0,27.5,4253,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
111,갤럭시 배터리 관리,배터리,23.2,0.0,16.3,30.0,45.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,37.5,22.5,233373,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
112,무선이어폰 추천,구매검토,23.2,5.2,18.0,0.0,40.0,유지,1.33,2.7,74.5,0.0,27.5,1월·3월,40.0,0.0,348169,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
113,클라우드 백업 방법,저장공간,23.1,0.0,16.3,30.0,45.8,관심 미미,0.0,0.0,0.0,0.97,600.0,1월·2월,42.5,15.0,186746,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
114,LP 33 45 차이,바이닐,23.1,0.0,16.2,30.0,46.0,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,27.5,62.5,2354,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
115,이어폰 지연 줄이기,AI인용,23.0,0.0,16.0,30.0,46.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,47.5,20.0,15646,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
116,카메라 센서 청소,관리,23.0,0.0,16.1,30.0,46.4,관심 미미,0.0,-100.0,0.0,0.667,161.3,2월·6월,32.5,35.0,79967,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
117,LP 카트리지 종류,바이닐,23.0,0.0,16.0,30.0,46.7,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,42.5,42.5,1490,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
118,공간음향 원리,AI인용,22.9,0.0,15.8,30.0,47.3,관심 미미,0.0,-100.0,0.0,0.848,100.0,1월·6월,47.5,20.0,24807,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
119,이어폰 감도 뜻,음질,22.9,0.0,15.7,30.0,47.6,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,50.0,30.0,2491,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
120,카메라 보관 방법,관리,22.9,0.0,15.9,30.0,47.0,관심 미미,0.0,0.0,0.0,0.909,366.9,3월·4월,45.0,15.0,309749,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
121,배터리 교체 시기,배터리,22.9,0.0,15.8,30.0,47.2,관심 미미,0.0,-100.0,0.0,0.545,435.3,1월·2월,35.0,32.5,305258,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
122,이어폰 지연 시간 줄이기,문제해결,22.8,0.0,15.6,30.0,47.9,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,55.0,12.5,14272,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
123,노이즈캔슬링 이어폰,구매검토,22.7,4.1,18.6,0.0,38.0,유지,0.847,8.5,88.0,0.0,20.4,1월·3월,30.0,10.0,254689,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
124,헤드폰 추천,구매검토,22.7,3.2,19.6,0.0,34.8,하락,0.493,-39.0,30.7,0.0,29.2,6월·7월,25.0,7.5,290769,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
125,앤커 이어폰 후기,리뷰,22.7,2.4,20.3,0.0,32.2,유지,0.279,-10.5,62.8,0.0,10.8,1월·5월,27.5,10.0,7155,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
126,이어폰 볼륨 작을 때,문제해결,22.6,0.0,15.2,30.0,49.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,32.5,45.0,84591,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
127,입문용 턴테이블,추천,22.6,0.5,22.1,0.0,26.3,상승,0.023,50.5,111.9,0.091,35.4,1월·2월,12.5,15.0,7778,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
128,맥북 신제품,공식뉴스,22.5,0.4,22.1,0.0,26.4,식는 중,0.008,-21.0,1.6,0.455,236.5,2월·3월,12.5,5.0,45307,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
129,이어폰 한쪽만 소리 안날 때,문제해결,22.4,0.0,14.9,30.0,50.4,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,40.0,40.0,39088,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
130,아이폰 배터리 성능 저하,배터리,22.4,0.0,14.8,30.0,50.6,관심 미미,0.0,-100.0,0.0,0.667,96.6,1월·2월,40.0,40.0,43835,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
131,데이터 무제한 속도 제한,연결,22.3,0.0,14.6,30.0,51.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,55.0,12.5,373231,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
132,다이렉트 드라이브 벨트 드라이브 차이,바이닐,22.3,0.0,14.7,30.0,51.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,62.5,27.5,821,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
133,오픈형 이어폰 추천,추천,22.3,1.8,20.5,0.0,31.7,유지,0.167,11.6,95.7,0.0,22.6,1월·3월,17.5,10.0,95928,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
134,갤럭시 폴드,루머,22.2,12.3,9.9,0.0,67.0,식는 중,7.465,-30.4,56.5,0.0,113.0,1월·7월,85.0,15.0,403782,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
135,핫스팟 사용법,연결,22.1,0.0,14.2,30.0,52.6,관심 미미,0.003,100.0,31.1,0.545,140.5,2월·4월,35.0,52.5,67895,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
136,이어폰 추천,추천,21.7,2.8,18.9,0.0,37.0,식는 중,0.392,-19.2,66.6,0.0,21.7,1월·7월,25.0,15.0,948143,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
137,여행용 카메라,추천,21.5,1.7,19.8,0.0,34.0,유지,0.149,-5.4,49.3,0.0,59.8,1월·2월,25.0,5.0,1022330,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
138,게이밍 헤드셋 추천,추천,21.2,2.1,19.1,0.0,36.5,유지,0.224,3.0,55.6,0.0,75.2,1월·2월,25.0,15.0,73524,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
139,턴테이블 추천,음악,21.0,2.1,18.8,0.0,37.2,유지,0.228,-1.9,52.0,0.0,57.2,1월·2월,22.5,20.0,131955,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
140,아이폰 안드로이드 차이,성능,20.9,0.0,11.9,30.0,60.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,75.0,10.0,125896,높음,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
141,애플 신제품,공식뉴스,20.5,3.0,17.5,0.0,41.5,상승,0.331,37.6,13.2,0.0,177.7,2월·3월,32.5,17.5,305992,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
142,샤오미 이어폰 후기,리뷰,20.1,0.9,19.2,0.0,36.1,유지,0.041,-14.4,13.9,0.0,101.2,1월·2월,30.0,15.0,13830,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
143,아이패드 신제품,루머,19.7,1.0,18.6,0.0,38.0,상승,0.041,45.5,25.5,0.061,90.4,2월·3월,25.0,20.0,73471,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
144,애플워치 신제품,루머,19.5,5.4,14.1,0.0,53.0,유지,1.458,3.3,100.3,0.0,14.5,1월·3월,47.5,35.0,47513,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
145,노이즈캔슬링 이어폰 추천,추천,19.3,0.6,18.7,0.0,37.8,유지,0.053,3.5,76.4,0.0,23.5,3월·4월,32.5,5.0,147687,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
146,애플 이벤트,공식뉴스,19.3,1.7,17.6,0.0,41.2,급상승,0.104,180.5,6.8,0.03,258.2,2월·3월,42.5,0.0,766556,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
147,노출 삼요소,기초,19.2,0.0,23.5,15.0,21.8,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,24.1,0.0,274,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
148,LP 플레이어 추천,추천,19.2,0.6,18.7,0.0,37.7,유지,0.042,-4.0,62.0,0.0,12.0,3월·4월,30.0,15.0,35832,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
149,iOS 업데이트,공식뉴스,19.2,4.8,14.4,0.0,52.0,식는 중,1.149,-24.6,18.9,0.0,122.8,1월·2월,40.0,40.0,261313,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
150,망원렌즈 언제 쓰나,렌즈,19.1,0.0,23.3,15.0,22.3,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,23.1,7.7,131,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
151,DAC 추천,구매검토,18.5,1.9,16.6,0.0,44.6,유지,0.178,9.8,63.9,0.0,41.9,1월·3월,10.0,70.0,44757,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
152,LP 추천,추천,18.1,0.8,17.2,0.0,42.5,상승,0.074,36.9,98.6,0.0,29.4,1월·2월,45.0,0.0,373733,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
153,렌즈 F값 의미,렌즈,17.5,0.0,20.0,15.0,33.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,15.0,32.5,9901,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
154,번들렌즈 화질,렌즈,17.5,0.0,19.9,15.0,33.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,30.0,5.0,18183,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
155,LP 곰팡이 제거,관리,17.4,0.0,19.7,15.0,34.3,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,37.5,10.0,1367,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
156,입문용 미러리스,추천,17.3,0.0,17.3,0.0,42.4,하락,0.0,-100.0,0.0,0.424,273.0,1월·2월,27.5,37.5,22064,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
157,사진 흔들림 방지,설정,17.2,0.0,19.4,15.0,35.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,17.5,22.5,311245,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
158,렌즈 먼지 제거,관리,17.0,0.0,19.0,15.0,36.8,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,27.5,10.0,102719,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
159,렌즈 곰팡이 제거,관리,16.9,0.0,18.9,15.0,37.1,관심 미미,0.0,0.0,0.0,0.909,465.6,2월·3월,37.5,5.0,16293,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
160,심도란,기초,16.4,0.0,17.8,15.0,40.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,35.0,10.0,1916226,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
161,LP 정전기 제거,관리,16.1,0.0,17.2,15.0,42.7,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,47.5,22.5,1096,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
162,원 UI 업데이트,공식뉴스,15.7,0.0,15.7,0.0,47.6,하락,0.0,-100.0,0.0,0.273,92.0,3월·5월,42.5,22.5,77726,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
163,렌즈 마운트 호환,렌즈,15.6,0.0,16.2,15.0,45.9,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,47.5,15.0,26196,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
164,삼성 언팩,공식뉴스,15.4,0.7,14.7,0.0,51.0,하락,0.024,-99.7,0.1,0.0,391.6,2월·7월,50.0,20.0,102255,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
165,표준렌즈란,렌즈,15.1,0.0,15.2,15.0,49.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,35.0,40.0,167147,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
166,미러리스 추천,추천,15.1,0.2,14.9,0.0,50.2,급상승,0.004,118.2,16.9,0.182,89.7,4월·5월,42.5,30.0,190569,낮음(상업형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
167,광각렌즈 특징,렌즈,14.9,0.0,14.8,15.0,50.6,관심 미미,0.0,0.0,0.0,0.97,600.0,1월·4월,40.0,40.0,43999,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
168,애플 신제품 발표,공식뉴스,14.1,0.9,13.2,0.0,55.8,급상승,0.03,95.4,3.9,0.455,304.2,2월·3월,60.0,20.0,91602,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
169,갤럭시 신제품,공식뉴스,13.8,2.1,11.8,0.0,60.8,하락,0.211,-60.0,29.1,0.0,188.7,2월·7월,65.0,27.5,247156,낮음(뉴스형),검색은 되지만 AI 인용은 어려운 형태입니다(뉴스·상업형). 정보형으로 각도를 트세요.
170,렌즈 손떨림 보정,렌즈,12.9,0.0,10.8,15.0,64.0,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,45.0,75.0,55428,중간,"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
171,오디오테크니카 헤드폰 후기,리뷰,11.4,0.0,22.8,0.0,24.1,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,17.5,7.5,1845,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
172,오디오테크니카 후기,리뷰,11.3,0.0,22.6,0.0,24.6,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,20.0,0.0,4582,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
173,시그마 렌즈 후기,리뷰,11.2,0.0,22.4,0.0,25.3,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,5.0,25.0,6870,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
174,후지필름 카메라 후기,리뷰,11.0,0.0,22.0,0.0,26.6,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,15.0,5.0,25838,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
175,바이닐 스피커,추천,10.9,0.0,21.8,0.0,27.4,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,20.0,5.0,9544,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
176,갤럭시 버즈 후기,리뷰,10.7,0.0,21.5,0.0,28.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,17.5,0.0,84775,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
177,젠하이저 이어폰 후기,리뷰,10.7,0.0,21.3,0.0,28.9,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,25.0,5.0,5207,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
178,에어팟 프로 후기,리뷰,10.3,0.0,20.6,0.0,31.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,22.5,0.0,100144,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
179,중고 LP 구매,추천,10.2,0.0,20.5,0.0,31.7,관심 미미,0.0,0.0,0.0,0.848,522.4,1월·3월,20.0,10.0,46447,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
180,소니 카메라 후기,리뷰,10.2,0.0,20.3,0.0,32.3,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,25.0,0.0,88073,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
181,마샬 스피커 후기,리뷰,10.0,0.0,19.9,0.0,33.7,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,30.0,0.0,46146,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
182,LP 입문,음악,9.8,0.0,19.6,0.0,34.7,관심 미미,0.0,0.0,0.0,0.758,165.6,1월·2월,22.5,20.0,23203,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
183,애플워치 후기,리뷰,9.8,0.0,19.5,0.0,35.0,관심 미미,0.005,999.0,48.7,0.788,216.2,1월·4월,30.0,0.0,216555,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
184,에어팟 루머,루머,9.8,0.0,19.7,0.0,34.4,관심 미미,0.021,4.9,75.7,0.576,400.7,6월·7월,25.0,20.0,9175,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
185,소니 헤드폰 후기,리뷰,9.7,0.0,19.5,0.0,35.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,35.0,0.0,25981,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
186,후지필름 신제품,루머,9.7,0.0,19.3,0.0,35.6,관심 미미,0.0,0.0,0.0,0.909,503.0,1월·7월,12.5,45.0,9160,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
187,보스 이어폰 후기,리뷰,9.6,0.0,19.2,0.0,35.9,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,32.5,10.0,14330,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
188,젠하이저 후기,리뷰,9.3,0.0,18.7,0.0,37.7,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,40.0,5.0,11358,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
189,포노앰프 추천,추천,9.2,0.0,18.5,0.0,38.4,관심 미미,0.0,0.0,0.0,0.818,277.0,4월·5월,17.5,50.0,4653,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
190,에어팟 프로 카메라,루머,9.1,0.0,18.2,0.0,39.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,32.5,15.0,41455,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
191,갤럭시 폴드 루머,루머,9.0,0.0,17.9,0.0,40.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,30.0,27.5,17404,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
192,가성비 렌즈 추천,추천,8.7,0.0,17.4,0.0,42.0,관심 미미,0.0,0.0,0.0,0.879,261.3,1월·2월,35.0,15.0,286161,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
193,소니 카메라 루머,루머,8.6,0.0,17.2,0.0,42.7,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,30.0,40.0,8517,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
194,갤럭시 루머,루머,8.1,0.0,16.2,0.0,45.9,관심 미미,0.0,-100.0,0.0,0.848,374.3,6월·7월,35.0,30.0,69337,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
195,캐논 신제품 루머,루머,8.1,0.0,16.2,0.0,45.8,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,35.0,52.5,1405,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
196,JBL 스피커 후기,리뷰,7.9,0.0,15.9,0.0,47.0,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,45.0,20.0,42743,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
197,캐논 미러리스 후기,리뷰,7.9,0.0,15.9,0.0,47.2,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,27.5,50.0,40107,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
198,아이폰 루머,루머,7.9,0.0,15.7,0.0,47.6,관심 미미,0.025,95.0,16.8,0.667,533.1,6월·7월,35.0,35.0,81697,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
199,아이패드 루머,루머,7.6,0.0,15.3,0.0,49.1,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,37.5,42.5,25579,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
200,니콘 미러리스 후기,리뷰,7.5,0.0,15.0,0.0,49.8,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,32.5,57.5,12145,낮음(상업형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
201,애플워치 루머,루머,7.3,0.0,14.6,0.0,51.5,관심 미미,0.0,0.0,0.0,1.0,0.0,1월·2월,42.5,45.0,15045,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
202,갤럭시 언팩 일정,루머,7.1,0.0,14.1,0.0,52.9,관심 미미,0.0,-100.0,0.0,0.636,484.6,5월·7월,50.0,32.5,33717,낮음(뉴스형),"이 표현은 검색이 거의 없습니다. 말을 바꿔보세요('~란'→'~ 뜻', '원리'→'왜')."
